"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
544,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.14477548378314,0.00366614009559985,1.1747177389238e-05,3.76407868992947e-08,1e-08,1e-08,1e-08,1e-08
545,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.59677431677523,0.00511222183688499,1.63807576648958e-05,5.24878945105459e-08,1e-08,1e-08,1e-08,1e-08
546,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0484642476054435,0.000155254349792916,4.97472076503239e-07,1.59402040682721e-09,1e-08,1e-08,1e-08,1e-08
547,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.229578366460403,0.000735277846997557,2.35600455612359e-06,7.54920630644412e-09,1e-08,1e-08,1e-08,1e-08
548,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.60449623155593,0.00193593243437275,6.20318703557062e-06,1.98765059792186e-08,1e-08,1e-08,1e-08,1e-08
549,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.07277452015171,0.00343570617013682,1.10088134790998e-05,3.5274891032471e-08,1e-08,1e-08,1e-08,1e-08
550,100,100,5,5,"rectangle",10000,"large",1,1,75,8,4,1,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.54904222770734,0.00496018446531802,1.58935921953285e-05,5.09268989722651e-08,1e-08,1e-08,1e-08,1e-08
551,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,67.3920929379943,97.5971495194851,99.9796150015861,100,1.29744721190966,0.0401720303462745,0.00020860322764382,6.72301010177057e-07,1.45841950085317e-05,9.99862593445887e-09,1e-08,1e-08
552,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,67.9295669373633,99.691782776173,100,100,1.62011262553639,0.053241631856195,0.000193485670209203,6.21964959230062e-07,9.98826970378851e-09,1e-08,1e-08,1e-08
553,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,60.7502083443273,96.281794417077,100,100,1.40387255129182,0.0706322842919937,0.000445230229164855,1.44207109648808e-06,9.99820046485622e-09,1e-08,1e-08,1e-08
554,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,58.1937000478158,98.6381916558753,100,100,1.62249492217912,0.082973409359972,0.000367989763649549,1.18291288347519e-06,1e-08,1e-08,1e-08,1e-08
555,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,55.0594092667976,97.5853990923029,99.839009215262,100,2.02022867610025,0.107608883503152,0.000541450102535376,1.86338829879435e-06,1e-08,1e-08,1e-08,1e-08
556,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.6322294158268,100,100,100,0.252993384005149,0.00104109858926678,3.34662039816726e-06,1.07578051628566e-08,1e-08,1e-08,1e-08,1e-08
557,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.8371341881394,100,100,100,0.728827679155418,0.0026177393155055,8.4147725500053e-06,2.70495227707588e-08,1e-08,1e-08,1e-08,1e-08
558,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.0046020929229,100,100,100,1.11351970045455,0.00444117579095801,1.42762534276357e-05,4.58914177543454e-08,1e-08,1e-08,1e-08,1e-08
559,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,98.3986005039777,100,100,100,1.52311163299187,0.00663739105309726,2.13360116158625e-05,6.85852085490867e-08,1e-08,1e-08,1e-08,1e-08
560,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,98.0826572915528,100,100,100,1.95492897350582,0.0087586975022602,2.81549497613324e-05,9.0504876437834e-08,1e-08,1e-08,1e-08,1e-08
561,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0975680163254568,0.000315302020489148,1.01354614615104e-06,3.25807257728383e-09,1e-08,1e-08,1e-08,1e-08
562,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.379296799402554,0.00124496084437884,4.00195391146426e-06,1.28643932973642e-08,1e-08,1e-08,1e-08,1e-08
563,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.8735697076679,0.00281567109066234,9.05103954006153e-06,2.90948209673145e-08,1e-08,1e-08,1e-08,1e-08
564,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.36463260958901,0.00441965533045253,1.42070790826789e-05,4.56690549391287e-08,1e-08,1e-08,1e-08,1e-08
565,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9699008011586,100,100,100,1.9129998706054,0.00632111418681754,2.03193526805703e-05,6.53171300701198e-08,1e-08,1e-08,1e-08,1e-08
566,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0631142422299635,0.000202732159026828,6.516877386221e-07,2.09486855612171e-09,1e-08,1e-08,1e-08,1e-08
567,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.284501099379944,0.00091402746399634,2.93816198232883e-06,9.44480426845616e-09,1e-08,1e-08,1e-08,1e-08
568,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.715036048835235,0.00229685160094836,7.383279074027e-06,2.37337580859019e-08,1e-08,1e-08,1e-08,1e-08
569,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.25521935414356,0.00403379712849765,1.29667329402514e-05,4.16819274286501e-08,1e-08,1e-08,1e-08,1e-08
570,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.63771015634712,0.00526651495705098,1.6929323954847e-05,5.44197875091101e-08,1e-08,1e-08,1e-08,1e-08
571,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.0504618176708874,0.000162069404267124,5.20975923884479e-07,1.67469174972553e-09,1e-08,1e-08,1e-08,1e-08
572,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.259972165552985,0.000835369899581911,2.68531679595442e-06,8.63202632783294e-09,1e-08,1e-08,1e-08,1e-08
573,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.645650486101282,0.00207440102631396,6.66821277767156e-06,2.14351574051974e-08,1e-08,1e-08,1e-08,1e-08
574,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.10198951490801,0.00353890472054131,1.1375885833905e-05,3.65681047169106e-08,1e-08,1e-08,1e-08,1e-08
575,100,100,5,5,"rectangle",10000,"large",1,1,75,8,5,1.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,1.57275212084741,0.00505205217953657,1.6239926632681e-05,5.22037004431749e-08,1e-08,1e-08,1e-08,1e-08
576,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,73.2911702036667,99.15893413926,100,100,1.44375836926261,0.0350575545130433,0.00013072304265116,4.2112373951304e-07,6.77771804960461e-07,9.99996788023696e-09,1e-08,1e-08
577,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,62.4667719201757,97.7479365631003,100,100,1.95268506643746,0.0915104056392469,0.000491420314593868,1.6047645539565e-06,1.00061640024187e-08,1e-08,1e-08,1e-08
578,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,62.5668725352134,98.2663628875424,99.976450460256,100,1.56494356931977,0.0755294111547494,0.00038120523425875,1.2613112180613e-06,9.99448101738765e-09,1e-08,1e-08,1e-08
579,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,60.1860412741278,96.4242008276272,99.7034963424508,100,1.71550148091471,0.0921358683331618,0.000639718542496126,2.29853739337206e-06,1e-08,1e-08,1e-08,1e-08
580,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,55.6929818641317,97.4634836196266,100,100,2.06466479859728,0.123851396146572,0.000671975155907003,2.18137587461581e-06,1e-08,1e-08,1e-08,1e-08
581,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9896313910608,100,100,100,0.308256498466803,0.00127112630431332,4.09491541693664e-06,1.31917569186272e-08,1e-08,1e-08,1e-08,1e-08
582,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.1404999206062,100,100,100,0.899530542264405,0.00408741436775343,1.31675325219163e-05,4.24191638066016e-08,1e-08,1e-08,1e-08,1e-08
583,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,98.5195761009294,100,100,100,1.26549620181951,0.00632888480178323,2.03930127013001e-05,6.56960250264682e-08,1e-08,1e-08,1e-08,1e-08
584,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.1119201088388,100,100,100,1.60865244316864,0.00736083780465522,2.37128036956917e-05,7.63907207779731e-08,1e-08,1e-08,1e-08,1e-08
585,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,97.817407475301,100,100,100,2.00976431500817,0.0107521552849615,3.4652248096503e-05,1.11632105827363e-07,1e-08,1e-08,1e-08,1e-08
586,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.115502106651742,0.000408257389924831,1.31519805652759e-06,4.23690635881348e-09,1e-08,1e-08,1e-08,1e-08
587,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.450686321008257,0.00173003686187719,5.57329613227192e-06,1.79543557322999e-08,1e-08,1e-08,1e-08,1e-08
588,100,100,5,5,"rectangle",10000,"large",1,1,75,8,6,1.5,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.924842712028117,0.00322813740345391,1.03994072516735e-05,3.35016573245433e-08,1e-08,1e-08,1e-08,1e-08
