"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","propyears_avgFPcover_abovethreshold","propyears_prop_daysFP_abovehalf","avg_avg_FPcover","avg_max_FPcover","avg_firstdayFP","propyears_avgSAVcover_abovethreshold","propyears_prop_daysSAV_abovehalf","avg_avg_SAVcover","avg_max_SAVcover","avg_firstdaySAV","avg_SAVcover_yr01","avg_SAVcover_yr02","avg_SAVcover_yr03","avg_SAVcover_yr04","avg_FPcover_yr01","avg_FPcover_yr02","avg_FPcover_yr03","avg_FPcover_yr04"
688,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,3.20843637677962e-09,1.90033667455247e-08,NA,1,1,99.918018394493,100,1,76.5787029239534,99.8848524266173,99.9179868435748,99.918018394493,29.9250522005444,0.0280411586316829,9.48641896469589e-06,3.20843637677962e-09
689,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,8.23407432902277e-09,4.71787951330868e-08,NA,1,1,99.9180183794279,100,1,74.934516096501,99.871499569388,99.9179719464779,99.9180183794279,34.9680965577882,0.0575200373918198,2.19020801850918e-05,8.23407432902277e-09
690,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.11293705899165e-08,6.37679877464552e-08,NA,1,1,99.9180183694736,100,1,77.7268156108372,99.8263551864501,99.917961998412,99.9180183694736,23.6681705218915,0.0690179469102735,2.95996633648064e-05,1.11293705899165e-08
691,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,4.07403580113478e-07,2.37825865721135e-06,NA,0.75,0.75,99.9180178849474,100,1,65.681519235313,99.465394224725,99.9175755500074,99.9180178849474,53.9526048190465,0.76070101233366,0.000768698625482821,4.07403580113478e-07
692,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,7.28944605917711e-07,4.2552867879275e-06,NA,0.75,1,99.9180175845974,100,1,67.5872142953856,99.4144669127267,99.9173816150185,99.9180175845974,42.4782831399311,0.95918047689772,0.00137543170645131,7.28944605917711e-07
693,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,2.31037357118447e-06,1.32485160008105e-05,NA,1,1,99.918017125292,100,1,70.2650072044129,99.6357789718171,99.9166486943293,99.918017125292,52.042313915918,0.558767628197474,0.00286852571805995,2.31037357118447e-06
694,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,2.16317377444392e-05,0.000124045299473952,NA,0.75,1,99.9180097484443,100,1,69.315859069233,99.5340802806051,99.9129853820663,99.9180097484443,43.801900618599,0.576155421056201,0.0282681281637011,2.16317377444392e-05
695,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.000698394172069276,0.00389209790363056,NA,0.75,0.75,99.9177967362055,100,1,47.9034054772243,96.618858248254,99.8825591466528,99.9177967362055,74.703308031021,8.30800983176964,0.111562894344815,0.000698394172069276
696,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,0.000139523734375073,0.000806264140318056,NA,0.75,0.75,99.9179622583302,100,1,58.7754666368137,95.0647394465146,99.8765851061173,99.9179622583302,59.5651108717828,8.67633492518291,0.154949057384708,0.000139523734375073
697,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.00805107158278444,0.0459597398391146,NA,0.75,0.75,99.9168667641568,100,1,55.8209693483429,92.7569704330763,99.6059714119512,99.9168667641568,73.9356186417034,19.4989808510004,1.16738981975178,0.00805107158278444
698,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0.25,0.00069285726449563,0.00395842418071413,NA,0.75,0.75,99.9178539655778,100,1,55.6730647604634,94.1626753376689,99.8315265207628,99.9178539655778,68.3897320846654,14.7472497305629,0.409611140580102,0.00069285726449563
699,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.5,8.23758910589635,12.3953224127902,NA,0.5,0.5,96.9751224907986,99.6189577611371,1,41.6729264221288,65.0770075547065,87.0617769293603,96.9751224907986,86.9044682205179,66.5270420514441,30.7289758261551,8.23758910589635
700,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,4.5837144667547,8.25127783147167,NA,0.75,0.75,96.1901096747783,96.3054568934128,1,39.1129515937187,81.6715199138643,95.8366634624042,96.1901096747783,72.2772005906888,28.2028123379543,4.54153417293546,4.5837144667547
701,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.30265180310185,0.993440618926238,NA,0.75,0.75,99.8493766918628,99.9905853275679,1,56.5085713200476,94.1094999122881,98.7851615600593,99.8493766918628,74.7715055421583,19.7196633529932,3.63605167001625,0.30265180310185
702,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,0.441171804294168,1.52547877427167,NA,0.75,0.75,99.874662029479,100,1,49.4468336035635,79.1250611275498,96.2368311126758,99.874662029479,66.1977790536829,36.8921508334136,12.2013223772819,0.441171804294168
703,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,4.63707833662797e-10,2.821378002537e-09,NA,1,1,99.9180184095921,100,1,79.2120135966666,99.9017620215158,99.9180030768399,99.9180184095921,22.3428235938845,0.00825345215162093,1.95631008757662e-06,4.63707833662797e-10
704,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,4.3953908469461e-10,2.67432597594078e-09,NA,1,1,99.9180184097996,100,1,80.6079936151128,99.9010870011834,99.9180033006442,99.9180184097996,18.1344838955915,0.00782357438403831,1.85434596187934e-06,4.3953908469461e-10
705,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,3.60672545281062e-09,2.13624078913922e-08,NA,1,1,99.9180183919934,100,1,74.855658957219,99.882004824702,99.917984138254,99.9180183919934,34.4849740227478,0.0314715816350541,1.06640393391154e-05,3.60672545281062e-09
706,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,5.94767915069182e-09,3.52277293341847e-08,NA,0.75,1,99.9180183702056,100,1,67.6059153798202,99.8476636135324,99.9179596712665,99.9180183702056,41.1172632344264,0.051975004193547,1.75855577124953e-05,5.94767915069182e-09
707,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.89927937333265e-08,1.08823032969803e-07,NA,0.75,1,99.9180183334779,100,1,69.7076614888748,99.8060541242957,99.9179240565475,99.9180183334779,44.71030080809,0.132090575995276,5.05181032552735e-05,1.89927937333265e-08
708,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,8.93606873944315e-09,5.12010474314556e-08,NA,1,1,99.9180183703414,100,1,72.0253939881331,99.8472738709588,99.9179614761371,99.9180183703414,34.7655877231139,0.0621293871835968,2.37685103719292e-05,8.93606873944315e-09
709,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,4,1,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,3.72918375167885e-07,2.17694850381352e-06,NA,0.75,0.75,99.9180179132204,100,1,58.622156390565,99.542148335086,99.9175524022326,99.9180179132204,58.3695877561848,0.546896456651449,0.000703514283516102,3.72918375167885e-07
710,20,20,5,5,"rectangle",400,"small",1,1,125,4,4,1,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,2.81876278217229e-06,1.64548062253296e-05,NA,0.75,0.75,99.9180157525838,100,1,54.1277538767186,98.4939768345023,99.9162279927556,99.9180157525838,60.7368962737018,2.42733086998984,0.00532036049806562,2.81876278217229e-06
711,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,5,1.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,4.23978372537237e-05,0.000243242181944396,NA,0.75,0.75,99.9180064310946,100,1,48.9474731398616,98.2176540149337,99.9110853460924,99.9180064310946,72.3308224981997,3.44148303946053,0.019366998505535,4.23978372537237e-05
712,20,20,5,5,"rectangle",400,"small",1,1,125,4,5,1.25,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,7.72458478720965e-06,4.42950014981232e-05,NA,0.75,0.75,99.9180137796693,100,1,58.4293374532907,98.6934968320779,99.9149081846411,99.9180137796693,52.1461303065253,2.54599296053604,0.010424533102877,7.72458478720965e-06
713,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,6,1.5,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.0125709027296145,0.0697774503473934,NA,0.75,0.75,99.9146888225996,100,1,38.7138457096306,89.8701946849985,99.2210413216296,99.9146888225996,82.802605266369,22.6310299954555,1.62062178675484,0.0125709027296145
714,20,20,5,5,"rectangle",400,"small",1,1,125,4,6,1.5,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.00506189606563818,0.0287882229005506,NA,0.75,0.75,99.9165411022382,100,1,37.982920979084,84.3789564206168,99.1571978266741,99.9165411022382,80.3958901025084,20.6387694952943,1.38223496319831,0.00506189606563818
715,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,7,1.75,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,3.37963767642429,6.42023879377023,NA,0.75,0.75,98.5955638485225,99.890039341925,1,34.3591679005818,74.0148512508908,89.9708618707684,98.5955638485225,87.312817943004,45.9519961771676,20.6145953492999,3.37963767642429
716,20,20,5,5,"rectangle",400,"small",1,1,125,4,7,1.75,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.000189621229341226,0.00108327586707449,NA,0.75,0.75,99.9179606540531,100,1,44.6373489636485,93.3866835426737,99.8693345148534,99.9179606540531,73.1888321096934,11.4157275660969,0.145186011651129,0.000189621229341226
717,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,8,2,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,3.63342197602276,7.3985182984223,NA,0.5,0.75,98.6254460443561,99.7556370501361,1,39.4847999213784,69.6179184444891,88.4777105967138,98.6254460443561,86.8644474789775,57.4811762666362,26.3612511555392,3.63342197602276
718,20,20,5,5,"rectangle",400,"small",1,1,125,4,8,2,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,0.105338534007929,0.571621500791025,NA,0.5,0.75,99.9017042068138,100,1,36.7740223556281,69.9389318312445,96.4724467924941,99.9017042068138,78.021351959691,44.8668837703319,9.90110621054061,0.105338534007929
719,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,9,2.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.5,0.5,22.9398717208264,32.8673158883881,NA,0.5,0.5,91.1691312155498,96.2968642378638,2,33.9022530773004,55.7732088658578,74.4427398186062,91.1691312155498,87.2700963622381,75.8191830448457,51.035674997011,22.9398717208264
720,20,20,5,5,"rectangle",400,"small",1,1,125,4,9,2.25,4,15,15,100,45,45,100,60,180,0,0,0,6000,18000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0.25,0.25,5.15282583079417,9.3376136048578,NA,0.5,0.75,95.0390820696384,97.3009319480145,1,38.5760629244256,68.6286607336991,85.2598571451151,95.0390820696384,72.9416607386897,40.5361911027214,18.8179877264797,5.15282583079417
721,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,8.85162249190113e-12,5.38566984909261e-11,NA,1,1,99.9180184212438,100,1,92.7140239722071,99.9159048322354,99.918016634248,99.9180184212438,0.492772862827018,0.000157547002766143,3.73435966915775e-08,8.85162249190113e-12
722,20,20,5,5,"rectangle",400,"small",1,1,125,4,1,0.25,4,30,30,100,1,1,100,120,4,0,0,0,12000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,7.1855366703975e-12,4.37195872629206e-11,NA,1,1,99.9180184212661,100,1,92.7090993995711,99.9159274235582,99.9180166594014,99.9180184212661,0.403837320554433,0.000127892876495372,3.03146438707757e-08,7.1855366703975e-12
723,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,2,0.5,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,5.31344201753896e-11,3.14711826552579e-10,NA,1,1,99.9180184210657,100,1,92.6959161124776,99.9157637050751,99.91801645102,99.9180184210657,0.853040143064065,0.000464499321137739,1.57103234573867e-07,5.31344201753896e-11
724,20,20,5,5,"rectangle",400,"small",1,1,125,4,2,0.5,4,30,30,100,1,1,100,120,4,0,0,0,12000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,1.25778756240895e-10,7.44979657038492e-10,NA,1,1,99.9180184205869,100,1,92.1965615751368,99.9153068380826,99.9180159297659,99.9180184205869,1.42102067148436,0.00109955069150466,3.71891671398799e-07,1.25778756240895e-10
725,100,100,5,5,"rectangle",10000,"medium",1,1,125,4,3,0.75,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,2.55221911871046e-10,1.46234683371662e-09,NA,1,1,99.918018420294,100,1,92.4425779692712,99.9151667097317,99.918015657472,99.918018420294,1.61925706445191,0.00180273849311173,6.78902286150923e-07,2.55221911871046e-10
726,20,20,5,5,"rectangle",400,"small",1,1,125,4,3,0.75,4,30,30,100,1,1,100,120,4,0,0,0,12000,400,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.02,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,"up",600,0,0,2.01626273459847e-10,1.15525951609145e-09,NA,1,1,99.9180184204713,100,1,92.3502522211669,99.9152776577346,99.9180158338275,99.9180184204713,1.55879133865313,0.00142162725249765,5.36332104481455e-07,2.01626273459847e-10
