simulation,height1,width1,height2,width2,shape,area,size,HtoW,numbFPspecies,days,years,TOTALN,TOTALP,N_to_P,initial_perc_SAV_cover,initial_perc_SAV_cells_occupied,SAV_biomass_per_cell,initial_perc_FP_cover,initial_perc_FP_cells_occupied,FP_biomass_per_cell,initialSAVcells,initial01cells,initial02cells,initial03cells,initial04cells,initialSAVtotmass,initial01totmass,initial02totmass,initial03totmass,initial04totmass,neigh_thresh_SAV,focal_thresh_SAV,amnt_colonize_SAV,neigh_thresh_FP,focal_thresh_FP,amnt_colonize_FP,maxSAVrgr,maxrgr01,maxrgr02,maxrgr03,maxrgr04,lightlimitationSAV,lightlimitation01,lightlimitation02,lightlimitation03,lightlimitation04,halfsatNSAV,halfsatN01,halfsatN02,halfsatN03,halfsatN04,shadingbyFP,lightattenuation,lossSAV,lossFP,uptakeNSAV,uptakeN01,uptakeN02,uptakeN03,uptakeN04,uptakePSAV,uptakeP01,uptakeP02,uptakeP03,uptakeP04,overwinterSAV,overwinter01,overwinter02,overwinter03,overwinter04,wind_shape1,wind_shape2,wind_avg,wind_stdev,prob_down,prob_up,prob_left,prob_right,wind_direction,full_thresh_wind
1208,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1209,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,5,5,100,5,5,100,20,20,0,0,0,2000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1210,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1211,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1212,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,5,5,100,15,15,100,20,60,0,0,0,2000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1213,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1214,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1215,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,5,5,100,30,30,100,20,120,0,0,0,2000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1216,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,5,5,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1217,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,5,5,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1218,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,5,5,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1219,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,15,15,100,4500,13500,0,0,0,450000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1220,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,15,15,100,4500,13500,0,0,0,450000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1221,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,15,15,100,4500,13500,0,0,0,450000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1222,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,30,30,100,4500,27000,0,0,0,450000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1223,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,30,30,100,4500,27000,0,0,0,450000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1224,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,5,5,100,30,30,100,4500,27000,0,0,0,450000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1225,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,5,5,100,9375,3125,0,0,0,937500,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1226,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,5,5,100,9375,3125,0,0,0,937500,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1227,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,5,5,100,9375,3125,0,0,0,937500,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1228,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,15,15,100,9375,9375,0,0,0,937500,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1229,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,15,15,100,9375,9375,0,0,0,937500,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1230,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,15,15,100,9375,9375,0,0,0,937500,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1231,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,30,30,100,9375,18750,0,0,0,937500,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1232,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,30,30,100,9375,18750,0,0,0,937500,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1233,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,15,15,100,30,30,100,9375,18750,0,0,0,937500,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1234,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1235,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1236,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1237,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1238,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1239,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1240,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1241,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1242,100,100,5,5,rectangle,10000,medium,1,1,125,4,3,0.75,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1243,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1244,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1245,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,5,5,100,60,20,0,0,0,6000,2000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1246,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1247,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1248,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,15,15,100,60,60,0,0,0,6000,6000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1249,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1250,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1251,20,20,5,5,rectangle,400,small,1,1,125,4,3,0.75,4,15,15,100,30,30,100,60,120,0,0,0,6000,12000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1252,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,5,5,100,13500,4500,0,0,0,1350000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1253,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,5,5,100,13500,4500,0,0,0,1350000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1254,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,5,5,100,13500,4500,0,0,0,1350000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1255,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,15,15,100,13500,13500,0,0,0,1350000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1256,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,15,15,100,13500,13500,0,0,0,1350000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1257,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,15,15,100,13500,13500,0,0,0,1350000,1350000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1258,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,30,30,100,13500,27000,0,0,0,1350000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1259,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,30,30,100,13500,27000,0,0,0,1350000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1260,300,300,5,5,rectangle,90000,XL,1,1,125,4,3,0.75,4,15,15,100,30,30,100,13500,27000,0,0,0,1350000,2700000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1261,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,30,30,100,5,5,100,18750,3125,0,0,0,1875000,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1262,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,30,30,100,5,5,100,18750,3125,0,0,0,1875000,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1263,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,30,30,100,5,5,100,18750,3125,0,0,0,1875000,312500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1264,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,30,30,100,15,15,100,18750,9375,0,0,0,1875000,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1265,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,30,30,100,15,15,100,18750,9375,0,0,0,1875000,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
1266,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,30,30,100,15,15,100,18750,9375,0,0,0,1875000,937500,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.1,0.286,0.423,0.1,0.7,0.1,0.1,up,600
1267,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,30,30,100,30,30,100,18750,18750,0,0,0,1875000,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,4,0.010,0.044,0.1,0.7,0.1,0.1,up,600
1268,250,250,5,5,rectangle,62500,large,1,1,125,4,3,0.75,4,30,30,100,30,30,100,18750,18750,0,0,0,1875000,1875000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,0.075,0.005,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.04,0.2,0.167,0.335,0.1,0.7,0.1,0.1,up,600
