"simulation","height1","width1","height2","width2","shape","area","size","HtoW","numbFPspecies","days","years","TOTALN","TOTALP","N_to_P","initial_perc_SAV_cover","initial_perc_SAV_cells_occupied","SAV_biomass_per_cell","initial_perc_FP_cover","initial_perc_FP_cells_occupied","FP_biomass_per_cell","initialSAVcells","initial01cells","initial02cells","initial03cells","initial04cells","initialSAVtotmass","initial01totmass","initial02totmass","initial03totmass","initial04totmass","neigh_thresh_SAV","focal_thresh_SAV","amnt_colonize_SAV","neigh_thresh_FP","focal_thresh_FP","amnt_colonize_FP","maxSAVrgr","maxrgr01","maxrgr02","maxrgr03","maxrgr04","lightlimitationSAV","lightlimitation01","lightlimitation02","lightlimitation03","lightlimitation04","halfsatNSAV","halfsatN01","halfsatN02","halfsatN03","halfsatN04","shadingbyFP","lightattenuation","lossSAV","lossFP","uptakeNSAV","uptakeN01","uptakeN02","uptakeN03","uptakeN04","uptakePSAV","uptakeP01","uptakeP02","uptakeP03","uptakeP04","overwinterSAV","overwinter01","overwinter02","overwinter03","overwinter04","wind_shape1","wind_shape2","wind_avg","wind_stdev","prob_down","prob_up","prob_left","prob_right","wind_direction","full_thresh_wind","mix_freq","SAV_end_yr01","SAV_end_yr02","SAV_end_yr03","SAV_end_yr04","FP_end_yr01","FP_end_yr02","FP_end_yr03","FP_end_yr04","TOTALN_end_yr01","TOTALN_end_yr02","TOTALN_end_yr03","TOTALN_end_yr04"
433,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,2.08812500374816,0.00582752322220483,9.48976422091059e-06,4.72421970129285e-08,100,100,99.68905242156,100,1.34810746199078,1.59677205485337,1.59778340246729,1.67464739220878
434,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.307361820846199,0.00043055835852492,0.000110138143000981,5.61943393761072e-07,99.5276030467391,100,100,100,1.51462418196328,1.738562109647,1.55646979599748,1.65649667064373
435,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.299944811909943,0.000363904389150526,4.28315635701089e-07,5.17195287823085e-10,100,100,100,100,1.49540238779359,1.71177331412238,1.72340768257765,1.71720939493679
436,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,89.1987617971858,34.2049329340633,2.36332858230954,0.0239570716128775,38.9093411356282,95.9321733558687,99.8607398970317,100,0.21431689817421,1.51436139358471,1.72984057299675,1.73678326975531
437,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,38.9502447501773,0.297859638768313,0.000390251349927066,5.40679452234395e-07,98.8902910226169,100,100,100,1.18232254787861,1.77349209874844,1.72320560981003,1.74036575544853
438,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,3.776766073748,0.00485807708044786,5.87837658719592e-06,6.82581784290013e-09,100,100,100,100,1.31854025043123,1.77000254831471,1.67867877564791,1.75102204368253
439,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.54108506805429,0.00181938518467456,2.13293099074241e-06,2.59471804546889e-09,100,100,100,100,1.50749094526536,1.75781281951648,1.7516661651727,1.7199768375713
440,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,0.811293621935482,0.00102226742478757,1.19202439179299e-06,1.63574304462791e-09,100,100,100,99.997290662188,1.62129057420636,1.58885281922766,1.78122731822307,1.6759301614276
441,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,89.4417975599995,25.6619496247532,1.96317983830066,0.0795073572824499,47.0540836773116,95.6271333237598,99.9169964143296,99.9979989808949,0.315299184534768,1.59255658707479,1.70308411153071,1.65340595943838
442,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,29.2636430851862,0.0619075168732957,9.2417083548755e-05,2.22471640879245e-07,99.8738735290178,100,100,100,1.39585514949651,1.66173937528643,1.65567097129941,1.697452047074
443,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,4.56501573423438,0.00671827933367418,2.30401397532638e-05,3.01530658978674e-07,100,100,100,98.1670543806827,1.55291335675159,1.71813995013589,1.69856425892946,1.63689716703405
444,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.96601412375688,0.0023790643569358,3.47503014464568e-06,8.80558408473462e-08,100,100,100,100,1.59523878634291,1.7087288438614,1.77833798936857,1.68118229049561
445,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.24572999951547,0.00411480584193848,9.36906501395397e-06,2.67380415076164e-08,98.6853128416629,100,100,99.5338988496413,1.7731528748073,1.59730613359905,1.68737889492246,1.7414100535612
446,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,76.7101449214512,15.8141983279223,1.01486292036372,0.0216886155027399,67.8242094897638,97.3584835947021,99.8760288256507,100,0.677091539904119,1.66157045788275,1.75321313090479,1.65071987956491
447,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,20.5981821044212,0.471494419431192,0.00133647686118968,2.03122914343679e-06,98.9391333030143,100,100,100,1.54305667245997,1.70550067266936,1.74074774426438,1.69986553513554
448,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,5.00072293134839,0.00687242070262179,1.37545294950619e-05,1.74330360278136e-08,100,100,100,100,1.69632863141862,1.62596495612931,1.65391128922833,1.6979317531073
449,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,2.41875073876765,0.00292933525903751,3.59662822262092e-06,4.3587051837646e-09,100,100,100,100,1.80191064917522,1.55146659244027,1.67026826476409,1.75785030564432
450,100,100,5,5,"rectangle",10000,"large",1,1,150,4,9,2.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,1.92654760228188,0.00459070741488683,1.00852343369354e-05,0.00330071122082628,100,100,100,100,1.1745121328526,1.68079551802579,1.6749965313201,1.66346909498705
451,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,66.2322515432319,99.0245548244622,99.9791421308732,100,9.55798709436396,0.377219329554024,0.00348738293531086,2.95364722384067e-05,6.18413246694718e-05,1.00000000000005e-08,1e-08,1e-08
452,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,1,1,100,5,5,100,100,500,0,0,0,10000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,39.6771583674695,89.6787856009631,99.7003702214866,100,23.0107895950345,1.95224880744204,0.0275448219059251,0.000241434859549596,0.000899972111759484,1.00091723721454e-08,1e-08,1e-08
453,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,1,1,100,15,15,100,100,1500,0,0,0,10000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,22.1716772809084,65.4754494099853,95.4918359109526,100,30.2948809202442,4.97686284114618,0.258029332003227,0.00315561714163546,0.0033596716012964,1.01393501456721e-06,1.000000050493e-08,1e-08
454,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,1,1,100,30,30,100,100,3000,0,0,0,10000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,19.5510563464712,65.5421328799416,98.3879054018717,100,32.7462571368245,5.39875731074887,0.266385236238813,0.00265486525645426,0.00461324627371653,9.5044333501011e-07,1.00000000002095e-08,1e-08
455,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,1,1,100,45,45,100,100,4500,0,0,0,10000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,12.4297587007022,50.2986517163486,93.7273743551068,100,41.3504595637552,8.42451323613307,0.834811459801856,0.010981939339662,0.00761233297974668,3.06980079546327e-05,1.00001487874902e-08,1e-08
456,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,5,5,100,1,1,100,500,100,0,0,0,50000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.0211628146306,100,100,100,1.25046613513195,0.014317233403632,0.000121241874631569,1.02414633675811e-06,1e-08,1e-08,1e-08,1e-08
457,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,5,5,100,5,5,100,500,500,0,0,0,50000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,96.3882774525549,100,100,100,4.23951221507947,0.0534548241251308,0.000453994003018339,3.8350685380405e-06,1.90729466469002e-06,1e-08,1e-08,1e-08
458,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,5,5,100,15,15,100,500,1500,0,0,0,50000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,87.7324839756401,100,100,100,7.85625574249764,0.135546696591062,0.00115817406589026,9.78419762207203e-06,3.42054254453644e-05,1e-08,1e-08,1e-08
459,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,5,5,100,30,30,100,500,3000,0,0,0,50000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,71.3550803120624,100,100,100,10.2732200119933,0.285953332078627,0.00246367469324793,2.08149635524837e-05,1.02180803384039e-08,1e-08,1e-08,1e-08
460,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,5,5,100,45,45,100,500,4500,0,0,0,50000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,58.3875943793688,99.9985956041109,100,100,13.5081134438468,0.572216276465965,0.00500613421003911,4.23033668797988e-05,3.65621110195158e-08,1e-08,1e-08,1e-08
461,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,15,15,100,1,1,100,1500,100,0,0,0,150000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.372933801132133,0.00346660273295794,2.92974084692577e-05,2.4747448841775e-07,1e-08,1e-08,1e-08,1e-08
462,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,15,15,100,5,5,100,1500,500,0,0,0,150000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.915687443991,100,100,100,1.70863482878203,0.017049514243875,0.000144230090586444,1.21831866434081e-06,1e-08,1e-08,1e-08,1e-08
463,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,15,15,100,15,15,100,1500,1500,0,0,0,150000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9374181805069,100,100,100,3.90017351912165,0.0426306756013943,0.000361078257666109,3.05009622354135e-06,1e-08,1e-08,1e-08,1e-08
464,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,15,15,100,30,30,100,1500,3000,0,0,0,150000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.6331199111914,100,100,100,5.72106790314448,0.0694861280666858,0.000589395051817999,4.97881611488938e-06,1e-08,1e-08,1e-08,1e-08
465,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,15,15,100,45,45,100,1500,4500,0,0,0,150000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,96.2983020864366,100,100,100,9.07646145078996,0.119372554968471,0.00101508849766064,8.57503085794778e-06,1e-08,1e-08,1e-08,1e-08
466,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,30,30,100,1,1,100,3000,100,0,0,0,300000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.196058900002834,0.00186983591876205,1.58015588025466e-05,1.33475229852243e-07,1e-08,1e-08,1e-08,1e-08
467,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,30,30,100,5,5,100,3000,500,0,0,0,300000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.98560892278111,0.00951494017378015,8.04340662199088e-05,6.79426889679376e-07,1e-08,1e-08,1e-08,1e-08
468,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,30,30,100,15,15,100,3000,1500,0,0,0,300000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9990617564699,100,100,100,2.57618970751847,0.0246400654753539,0.000208464305827398,1.76091682222572e-06,1e-08,1e-08,1e-08,1e-08
469,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,30,30,100,30,30,100,3000,3000,0,0,0,300000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9706320152266,100,100,100,4.4350418244753,0.0489123533505069,0.000414393526344229,3.50046546334031e-06,1e-08,1e-08,1e-08,1e-08
470,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,30,30,100,45,45,100,3000,4500,0,0,0,300000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.9914435018503,100,100,100,6.65214704283169,0.0891634163075093,0.000756857519020774,6.39349282806689e-06,1e-08,1e-08,1e-08,1e-08
471,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,1,1,100,4500,100,0,0,0,450000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.150134424502907,0.00145817616643043,1.23213217874811e-05,1.04077716968537e-07,1e-08,1e-08,1e-08,1e-08
472,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,5,5,100,4500,500,0,0,0,450000,50000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,0.709716025785733,0.00750648326125772,6.34642661905245e-05,5.3608201803531e-07,1e-08,1e-08,1e-08,1e-08
473,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,15,15,100,4500,1500,0,0,0,450000,150000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,2.07532569830383,0.021118714653246,0.000178617814950674,1.50879556968409e-06,1e-08,1e-08,1e-08,1e-08
474,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,30,30,100,4500,3000,0,0,0,450000,300000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,100,100,100,100,3.68119779069662,0.037693677194869,0.000319045097576802,2.69501728827446e-06,1e-08,1e-08,1e-08,1e-08
475,100,100,5,5,"rectangle",10000,"large",1,1,75,8,1,0.25,4,45,45,100,45,45,100,4500,4500,0,0,0,450000,450000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,99.991831896921,100,100,100,5.35474533001993,0.053495978158765,0.00045304936765662,3.82699700293396e-06,1e-08,1e-08,1e-08,1e-08
476,100,100,5,5,"rectangle",10000,"large",1,1,75,8,2,0.5,4,1,1,100,1,1,100,100,100,0,0,0,10000,10000,0,0,0,100,0,1,100,0,1,0.5,0.5,0,0,0,0.01,0.01,0,0,0,0,0.2,0,0,0,0.04,0,0.05,0.05,70,70,0,0,0,0.01875,0.00125,0,0,0,0.1,0.1,0,0,0,0.01,0.5,0.02,0.113,0.25,0.25,0.25,0.25,"all",600,5,64.6454805119229,95.2242468248782,99.4474653715916,100,15.6407399957202,1.6834345975046,0.0902345784269017,0.00329794341397602,0.0012369103325768,1.00000023303491e-08,1e-08,1e-08
